method,query_id,query_type,positive_page_ids,candidate_universe,rank,page_id,score
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,6,manual-b-p02,0.300142112751
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,7,manual-b-p08,0.300142112751
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,8,manual-b-p06,0.297927011534
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,1,manual-b-p01,0.219363398843
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,2,manual-b-p02,0.218543345883
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,3,manual-b-p04,0.193402637398
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,4,manual-b-p05,0.193402637398
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,5,manual-b-p03,0.192668658897
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,6,manual-b-p07,0.192668658897
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,7,manual-b-p08,0.191225427648
lexical_cosine,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,8,manual-b-p06,0.189814150591
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,1,manual-b-p07,0.314918328649
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,2,manual-b-p04,0.263431684887
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,3,manual-b-p05,0.263431684887
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,4,manual-b-p03,0.262431940541
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,5,manual-b-p01,0.261443492808
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,6,manual-b-p02,0.260466130535
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,7,manual-b-p08,0.260466130535
lexical_cosine,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,8,manual-b-p06,0.258543844998
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,1,manual-b-p06,0.402656619145
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,2,manual-b-p04,0.332122482695
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,3,manual-b-p05,0.332122482695
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,4,manual-b-p03,0.330862051269
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,5,manual-b-p07,0.330862051269
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,6,manual-b-p01,0.32961586209
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,7,manual-b-p02,0.328383648947
lexical_cosine,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.328383648947
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,1,manual-b-p02,0.213796527624
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,2,manual-b-p06,0.181901718777
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,3,manual-b-p04,0.154450515804
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,4,manual-b-p05,0.154450515804
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,5,manual-b-p03,0.153864363724
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,6,manual-b-p07,0.153864363724
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,7,manual-b-p01,0.153284834871
lexical_cosine,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.152711805445
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,1,manual-b-p06,0.376386326355
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,2,manual-b-p04,0.315825184356
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,3,manual-b-p05,0.315825184356
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,4,manual-b-p03,0.314626602483
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,5,manual-b-p07,0.314626602483
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,6,manual-b-p01,0.313441563988
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,7,manual-b-p02,0.312269815722
lexical_cosine,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.312269815722
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.314918328649
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,2,manual-b-p04,0.263431684887
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,3,manual-b-p05,0.263431684887
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,4,manual-b-p03,0.262431940541
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,5,manual-b-p01,0.261443492808
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,6,manual-b-p02,0.260466130535
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,7,manual-b-p08,0.260466130535
lexical_cosine,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,8,manual-b-p06,0.258543844998
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.337099931232
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,2,manual-b-p04,0.270707300877
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,3,manual-b-p05,0.270707300877
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,4,manual-b-p03,0.269679944985
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,5,manual-b-p01,0.268664197704
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,6,manual-b-p02,0.267659842047
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,7,manual-b-p08,0.267659842047
lexical_cosine,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,8,manual-b-p06,0.265684465662
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.369274472938
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,2,manual-b-p06,0.323380833382
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,3,manual-b-p04,0.308901031608
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,4,manual-b-p05,0.308901031608
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,5,manual-b-p03,0.307728727448
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,6,manual-b-p01,0.306569669742
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,7,manual-b-p02,0.305423610891
lexical_cosine,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,8,manual-b-p08,0.305423610891
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,1,manual-b-p08,0.379184776234
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,2,manual-b-p04,0.315825184356
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,3,manual-b-p05,0.315825184356
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,4,manual-b-p03,0.314626602483
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,5,manual-b-p07,0.314626602483
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,6,manual-b-p01,0.313441563988
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,7,manual-b-p02,0.312269815722
lexical_cosine,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,8,manual-b-p06,0.309965209939
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,1,manual-b-p07,0.314918328649
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,2,manual-b-p04,0.263431684887
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,3,manual-b-p05,0.263431684887
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,4,manual-b-p03,0.262431940541
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,5,manual-b-p01,0.261443492808
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,6,manual-b-p02,0.260466130535
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,7,manual-b-p08,0.260466130535
lexical_cosine,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,8,manual-b-p06,0.258543844998
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,1,manual-b-p05,0.221031585598
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,2,manual-b-p01,0.219363398843
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,3,manual-b-p04,0.193402637398
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,4,manual-b-p03,0.192668658897
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,5,manual-b-p07,0.192668658897
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,6,manual-b-p02,0.191225427648
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,7,manual-b-p08,0.191225427648
lexical_cosine,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,8,manual-b-p06,0.189814150591
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,1,manual-b-p05,0.582898113443
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,2,manual-b-p06,0.57501943967
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,3,manual-b-p08,0.573265589492
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,4,manual-b-p01,0.565887723475
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,5,manual-b-p02,0.565702973115
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,6,manual-b-p03,0.528372867543
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,7,manual-b-p04,0.503383454004
mock_visual,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,8,manual-b-p07,0.476548870035
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,1,manual-b-p02,0.618427452489
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,2,manual-b-p06,0.584332739779
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,3,manual-b-p07,0.580681701256
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,4,manual-b-p08,0.5726390066
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,5,manual-b-p03,0.558517515358
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,6,manual-b-p01,0.554101773752
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,7,manual-b-p04,0.54333109962
mock_visual,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,8,manual-b-p05,0.521590149358
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,1,manual-b-p06,0.587286879541
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,2,manual-b-p02,0.586356392486
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,3,manual-b-p01,0.580965625715
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,4,manual-b-p03,0.579489867573
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,5,manual-b-p08,0.57368164961
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,6,manual-b-p07,0.571997259988
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,7,manual-b-p05,0.537642669054
mock_visual,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,8,manual-b-p04,0.528927555962
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,1,manual-b-p08,0.616341313606
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,2,manual-b-p07,0.588126451874
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,3,manual-b-p01,0.56111177907
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,4,manual-b-p03,0.546827290083
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,5,manual-b-p02,0.530225516878
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,6,manual-b-p05,0.522572257312
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,7,manual-b-p04,0.515754098932
mock_visual,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,8,manual-b-p06,0.508365277488
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,1,manual-b-p02,0.608193600358
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,2,manual-b-p08,0.578480392242
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,3,manual-b-p06,0.571517560458
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,4,manual-b-p07,0.555491925943
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,5,manual-b-p03,0.546180337384
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,6,manual-b-p01,0.528488709622
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,7,manual-b-p04,0.518515933527
mock_visual,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,8,manual-b-p05,0.517573621296
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,1,manual-b-p08,0.592998868726
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,2,manual-b-p02,0.584472097771
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,3,manual-b-p06,0.579447614156
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,4,manual-b-p04,0.578765593465
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,5,manual-b-p01,0.577496698525
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,6,manual-b-p03,0.557701867759
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,7,manual-b-p05,0.522572574651
mock_visual,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,8,manual-b-p07,0.521212856631
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,1,manual-b-p07,0.586042187677
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,2,manual-b-p03,0.578898945597
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,3,manual-b-p06,0.564192592109
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,4,manual-b-p01,0.561955815809
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,5,manual-b-p02,0.548964514724
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,6,manual-b-p08,0.548810035439
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,7,manual-b-p04,0.521168926523
mock_visual,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,8,manual-b-p05,0.504064337582
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,1,manual-b-p07,0.595083994707
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,2,manual-b-p02,0.57640471221
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,3,manual-b-p06,0.559895775835
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,4,manual-b-p03,0.559285355398
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,5,manual-b-p08,0.546178794351
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,6,manual-b-p01,0.535615566649
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,7,manual-b-p04,0.534094991974
mock_visual,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,8,manual-b-p05,0.486843430434
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,1,manual-b-p07,0.587370935684
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,2,manual-b-p08,0.574021259988
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,3,manual-b-p01,0.544455439156
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,4,manual-b-p03,0.540936285191
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,5,manual-b-p02,0.524409858307
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,6,manual-b-p05,0.513977501982
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,7,manual-b-p04,0.513859933744
mock_visual,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,8,manual-b-p06,0.503497347782
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,1,manual-b-p02,0.582417749066
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,2,manual-b-p06,0.577433166603
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,3,manual-b-p08,0.577375869903
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,4,manual-b-p07,0.560373390574
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,5,manual-b-p04,0.521638996505
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,6,manual-b-p03,0.513459651488
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,7,manual-b-p01,0.509914002176
mock_visual,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,8,manual-b-p05,0.492840932574
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,1,manual-b-p05,0.595868365896
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,2,manual-b-p06,0.590233176737
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,3,manual-b-p03,0.586028290841
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,4,manual-b-p01,0.581101460541
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,5,manual-b-p02,0.569583959198
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,6,manual-b-p08,0.522537544266
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,7,manual-b-p04,0.519937698121
mock_visual,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,8,manual-b-p07,0.467487301497
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,1,manual-b-p06,0.58464493456
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,2,manual-b-p07,0.574357230233
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,3,manual-b-p08,0.55540351158
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,4,manual-b-p02,0.555359376217
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,5,manual-b-p01,0.554822796264
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,6,manual-b-p03,0.552956950386
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,7,manual-b-p04,0.521447262011
mock_visual,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,8,manual-b-p05,0.516716123137
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,1,manual-b-p02,0.60604090225
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,2,manual-b-p08,0.595003721714
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,3,manual-b-p06,0.570951051938
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,4,manual-b-p07,0.552574667311
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,5,manual-b-p03,0.534556128076
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,6,manual-b-p01,0.510885485097
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,7,manual-b-p05,0.508467175409
mock_visual,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,8,manual-b-p04,0.504485523994
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,1,manual-b-p05,0.584898589563
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,2,manual-b-p06,0.584428620647
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,3,manual-b-p01,0.569560076139
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,4,manual-b-p02,0.566277337151
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,5,manual-b-p03,0.534745741145
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,6,manual-b-p07,0.534204293333
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,7,manual-b-p08,0.527325729228
mock_visual,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,8,manual-b-p04,0.520698440269
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,1,manual-b-p08,0.592998868726
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,2,manual-b-p02,0.584472097771
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,3,manual-b-p06,0.579447614156
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,4,manual-b-p04,0.578765593465
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,5,manual-b-p01,0.577496698525
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,6,manual-b-p03,0.557701867759
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,7,manual-b-p05,0.522572574651
mock_visual,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,8,manual-b-p07,0.521212856631
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,1,manual-b-p06,0.580772629716
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,2,manual-b-p02,0.570164550242
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,3,manual-b-p07,0.566485868887
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,4,manual-b-p08,0.561634261639
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,5,manual-b-p03,0.560630038371
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,6,manual-b-p01,0.55887069728
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,7,manual-b-p05,0.524166361902
mock_visual,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,8,manual-b-p04,0.514717213015
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,1,manual-b-p08,0.592585129892
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,2,manual-b-p07,0.579719088272
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,3,manual-b-p03,0.551970967691
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,4,manual-b-p05,0.541537677137
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,5,manual-b-p02,0.532913130359
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,6,manual-b-p01,0.525608996645
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,7,manual-b-p06,0.501814023696
mock_visual,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,8,manual-b-p04,0.487772610319
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,1,manual-b-p07,0.591346476647
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,2,manual-b-p02,0.589478411049
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,3,manual-b-p06,0.565939078445
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,4,manual-b-p08,0.550710577351
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,5,manual-b-p01,0.532727150602
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,6,manual-b-p03,0.523175796962
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,7,manual-b-p04,0.517471266904
mock_visual,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,8,manual-b-p05,0.497546145463
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,1,manual-b-p08,0.592998868726
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,2,manual-b-p02,0.584472097771
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,3,manual-b-p06,0.579447614156
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,4,manual-b-p04,0.578765593465
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,5,manual-b-p01,0.577496698525
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,6,manual-b-p03,0.557701867759
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,7,manual-b-p05,0.522572574651
mock_visual,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,8,manual-b-p07,0.521212856631
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,1,manual-b-p02,0.592839019935
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,2,manual-b-p06,0.578833159187
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,3,manual-b-p08,0.547199236557
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,4,manual-b-p07,0.544722560717
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,5,manual-b-p03,0.530430720106
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,6,manual-b-p04,0.525028671023
